ID,Pol,Godine,SkolaPoTipu,SkolaPoRegionu,Uspeh,EkonomskiPolozaj,ImaKomp,ZadovoljanPristupom,KolikoDugo,KolikoNedeljno,KolikNajduze,Predhodnih6meseci,DaMozeDaLiBi,Sadrzaj1,Sadrzaj2,Sadrzaj3,Sadrzaj4,Sadrzaj5,Sadrzaj6,Sadrzaj7,Sadrzaj8,Sadrzaj9,Sadrzaj10,Sadrzaj11,Sadrzaj12,Sadrzaj13,Aktivnost1,Aktivnost2,Aktivnost3,Aktivnost4,Aktivnost5,Aktivnost6,Aktivnost7,Aktivnost8,Aktivnost9,Aktivnost10,Aktivnost11,Aktivnost12,Aktivnost13,Aktivnost14,BrojaMailovaPrim,BrojaMailovaPosl,ZaStaMail,DaLiSvakodnevnoFb,ImaNemaFB,BrojaSatiFB,FBcitaPostove,FBpiseStatuse,FBdeliMuzikuFotografijeIsl,FBigraIgrice,FBcetuje,FBgrupe,Komunikacija1,Komunikacija2,Komunikacija3,Komunikacija4,FizAkt1,FizAkt2,FizAkt3,EnergetskoP1,EnergetskoP2,Grickalice,Pusac,PusacKolikoGodina,PusacKolikoCigareta,Kafa_bin,Alkohol_bin,DaLiSeDrogira,TEMPS1,TEMPS2,TEMPS3,TEMPS4,TEMPS5,TEMPS6,TEMPS7,TEMPS8,TEMPS9,TEMPS10,TEMPS11,TEMPS12,TEMPS13,TEMPS14,TEMPS15,TEMPS16,TEMPS17,TEMPS18,TEMPS19,TEMPS20,TEMPS21,TEMPS22,TEMPS23,TEMPS24,TEMPS25,TEMPS26,TEMPS27,TEMPS28,TEMPS29,TEMPS30,TEMPS31,TEMPS32,TEMPS33,TEMPS34,TEMPS35,TEMPS36,Depresivan,Ciklotimicni,Hipertimicni,Iritabilni,Anksiozni,Temper_bin,Internet1,Internet2,Internet3,Internet4,Internet5,Internet6,Internet7,Internet8,Internet9,Internet10,Internet11,Internet12,Internet13,Internet14,Internet15,Internet16,Internet17,Internet18,NKP,PI,SPO,PUI,PUIcutoff,CutOff3940,CutOff4950
51,0,16,1,1,4,3,0,0,5,0,2,2,1,1,1,3,4,1,3,1,4,5,1,1,1,1,2,5,2,4,4,4,1,4,3,4,1,4,4,1,1,1,1,1,1,3,1,1,0,1,1,0,2,1,3,2,3,2,120,0,0,1,1,1,20,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.285714286,0.857142857,1,1,0.714285714,1,3,2,2,2,1,3,3,1,1,3,1,2,4,2,4,5,2,3,18,16,10,44,1,1,0
52,0,17,1,1,3,3,0,0,1,0,2,2,1,1,1,2,3,1,3,1,3,5,1,1,3,1,3,5,2,4,4,4,1,3,1,5,3,5,4,1,1,1,1,1,1,3,0,1,1,1,1,0,2,3,3,3,3,1,1,1,200,1,1,1,20,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0.142857143,1,1,1,0.285714286,1,2,1,1,2,1,2,3,2,1,2,1,1,1,1,1,5,2,3,14,12,6,32,0,0,0
54,0,17,1,1,4,1,0,1,5,0,2,2,1,2,5,5,1,4,4,4,5,5,3,3,4,3,5,5,4,4,4,4,4,5,4,5,3,5,5,5,1,1,1,1,1,7,0,1,0,1,0,0,1, , ,2,5,3, ,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.714285714,0.428571429,0.875,0.571428571,0,1,2,2,1,1,1,2,1,1,1,3,1,4,1,1,1,3,1,1,12,10,6,28,0,0,0
55,0,17,1,1,4,5,0,1,10,1, ,1,0,1,1,5,3,1,4,4,1,5,2,3,4,3,3,5,1,3,4,3,1,4,5,3,3,4,4,1,0,0,1,1,1,1.5,1,0,0,0,0,0,1,2,2,2,3,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.142857143,0.875,0.428571429,0.142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,4,18,0,0,0
56,0,17,1,1,3,2,0,1,5,0,0,1,0,1,2,4,2,1,2,1,5,5,2,2,1,3,2,4,1,1,4,3,1,5,2,1,1,4,2,1,0,0,1,1,1,3,1,0,1,0,1,0,2,3,3,3,6,3,90,1,330,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.428571429,0.714285714,1,1,0.714285714,1,3,1,2,2,1,2,3,1,1,2,1,2,3,3,1,1,2,2,18,7,8,33,0,0,0
57,1,17,1,1,4,5,0,1,10,0,0,1,0,1,1,2,3,2,2,2,1,5,2,3,1,1,2,4,1,2,3,2,1,4,4,1,2,5,5,1,0,1,1,1,1,3,0,0,1,0,1,0,2,2,3,2,4,2,30,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0.285714286,0.571428571,0.875,0.571428571,0.714285714,1,3,2,1,2,2,1,1,1,1,1,1,1,3,2,1,1,1,1,13,7,6,26,0,0,0
58,1,16,1,1,5,3,0,0,7,1,0,0,0,1,1,3,3,2,4,2,1,5,2,2,2,1,2,4,1,3,4,2,1,4,3,3,2,4,3,1,1,0,1,1,1,2,1,1,1,0,1,1,0,1,1,1,3,1,60,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0.142857143,0.875,0.428571429,0.428571429,1,3,2,1,2,2,1,1,1,1,1,1,1,3,2,2,2,1,1,13,9,6,28,0,0,0
59,0,17,1,1,3,3,0,1,4,0,0,2,0,2,2,3,3,1,1,2,5,5,4,3,3,3,1,5,1,2,4,3,2,3,4,4,2,5,4,2,0,0,2,1,1,4,1,0,1,0,1,1,2,1,3,1,3,1,60,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0.428571429,1,0.875,0.857142857,0.571428571,0,4,2,3,4,3,2,1,1,1,3,2,2,4,4,3,3,3,3,24,12,12,48,1,1,0
60,0,16,1,1,5,3,0,1,5,0,0,0,0,2,3,5,3,2,3,5,3,4,3,4,4,3,3,3,2,3,3,4,2,3,4,2,3,4,4,2,0,0,1,1,1,0.5,0,0,0,0,0,1,1,2,2,2,6,3,90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0.142857143,0.142857143,0.75,0.571428571,0.142857143,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,9,7,4,20,0,0,0
61,0,17,1,1,5,3,0,1,7,0,0,0,0,2,2,5,3,2,5,5,3,5,2,3,4,2,2,5,2,3,5,3,3,5,5,2,2,5,5,3,1,1,2,1,1,0.24,1,0,0,0,1,0,2,2,2,1,7,3,180,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.285714286,0.428571429,1,0.857142857,0.428571429,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,10,8,4,22,0,0,0
63,0,17,1,1,4,5,0,1,5,0,1,1,0,1,2,5,3,3,3,3,2,5,2,2,2,1,2,5,2,4,5,2,3,3,4,2,4,5,5,1,1,0,1,1,1,2,0,0,0,0,1,0,1,2,2,2,7,3,135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,1,0,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,8,6,6,20,0,0,0
64,0,17,1,1,2,4,0,1,4,1,2,1,0,1,1,5,5,1,1,1,5,1,5,5,1,1,5,5,1,1,5,5,1,5,1,5,1,5,1,1,1,1,1,1,1,20,1,1,1,1,1,1,2,2,3,1,7,3,120,1,500,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0.142857143,0.285714286,0.5,0.571428571,0.428571429,0,5,5,5,5,5,5,5,5,1,5,1,5,1,5,5,5,5,5,40,26,12,78,1,1,1
65,0,16,1,1,3,2,0,1,7,0,0,2,0,1,1,5,2,1,3,1,4,5,1,1,3,1,1,5,1,1,4,4,1,4,4,3,1,5,3,1,0,0,1,1,1,2,1,0,0,1,1,0,2,2,2,2,7,3,120,1,330,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.142857143,0.857142857,1,1,0.714285714,1,3,1,2,1,2,1,1,1,1,3,1,1,1,3,3,3,2,1,14,10,7,31,0,0,0
66,0,17,1,1,5,1,0,0,4,0,0,1,0,1,2,3,3,2,5,5,5,5,5,4,1,5, ,5,4,3,4,4,1,5,1,5,3,5,4,3,0,1,2,1,1,12,0,0,0,1,0,0, , , , ,4, ,30,1,500,1,1, ,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0.428571429,0.571428571,0.625,0.142857143,0.714285714,0,1,2,3, , , , , , , , , , , , , , , , , , , , , , 
67,0,17,1,1,5,1,0,1,3,0,0,1,0,1,1,5,5,1,5,1,5,5,1,1,1,1, ,5,1,1,5,2,1,1,1,1,1,5,5, ,1,0,2,1,1,2,0,0,0,0,0,0, , , , ,7, ,120,1,50,0,1,3,30,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0.285714286,0.428571429,0.625,0.285714286,0.571428571,1, , , , , , , , , , , , , , , , , , , , , , , , , 
68,1,17,1,1,4,4,0,1,10,1, ,2,1,2,1,5,1,4,4,4,2,5,3,4,3,2,3,4,2,4,5,2,1,5,4,2,2,3,4,4,1,0,1,1,1,10,0,1,1,0,1,0,1,2,2,2,7, ,90, , ,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0.285714286,0.857142857,1,1,0.428571429,1,3,3,5,3,5,2,5,2,3,3,3,4,1,5,2,3,3,3,33,15,10,58,1,1,1
69,1,17,1,1,3,3,0,0,3,0, ,1,0,2,2,3,1,1,1,1,1,4,3,5,5,3,4,4,1,2,3,4,5,4,3,2,4,4,5,4,1,1, ,0,1,2,1,1,1,0,1,0,1,1,1,1,3,2,60,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.428571429,0.428571429,0.625,0,0.571428571,1,2,1,2,1,1,1,2,1,1,3,1,2,3,2,1,3,1,1,13,8,8,29,0,0,0
70,1,17,1,1,4,3,0,1,3,1,2,2,0,1,1,4,2,2,4,1,1,5,2,4,2,1,1,5,1,4,4,2,2,5,5,2,5,5,5,1,0,0,1,1,1,17,0,0,0,0,1,0,2,2,3,2,5,2,60,1,330,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0.285714286,0.714285714,1,0.571428571,1,1,5,2,5,4,2,2,2,1,1,1,1,5,2,4,1,3,2,2,29,10,6,45,1,1,0
71,0,16,1,1,3,3,0,1, ,1,0,2,0,1,1,5,3,2,3,1,5,5,2,1,2,3,4,5,1,1,5,2,1,4,5,1,1,5,5,1,1,1,1,1,1,10,0,0,0,0,1,0,2,2,3,2,7,3,30,1, ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.571428571,1,0.285714286,0,1,5,1,4,2,3,4,1,1,1,3,1,1,2,5,3,1,1,1,22,11,7,40,1,1,0
72,1,17,1,1,5,3,0,1,3,1,2,1,1,3,2,4,2,5,5,5,2,5,2,3,4,5,1,5,1,3,5,5,1,5,4,2,5,5,3,2,1,0,1,1,1,16,1,1,1,0,1,0,1,2,2,2,2,3,30,0,0,0,1, , ,1, ,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0.571428571,0.285714286,0.875,0.571428571,0.285714286,1,5,1,4,2,1,1,1,1,1,1,1,1,1,5,1,4,1,2,21,9,4,34,0,0,0
73,0,17,1,1,3,5,0,1,4,0, ,1,0,3,5,5,1,3,2,3,2,3,5,5,1,2,4,2,3,1,3,2,4,2,4,2,3,4,2,3,0,0, ,0,1,1.5,0,0,0,0,0,0, , , , ,3, ,90,0,0, ,0,0,0, ,0, ,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0.285714286,0.428571429,0.5,0.714285714,0.714285714,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,8,8,6,22,0,0,0
74,0,17,1,1,2,3,0,0,8,1,2,1,0,2,2,5,3,3,3,3,5,4,3,3,3,2,3,3,2,4,4,3,2,4,5,3,3,5,4,1,1,1, ,1,1,3,1,0,0,0,0,0,1,2,2,2,5,2,150,1,100,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.285714286,0.285714286,0.75,0.285714286,0.285714286,1,3,2,2,4,2,1,2,1,1,1,1,1,1,2,1,3,2,2,18,9,5,32,0,0,0
75,0,17,1,1,2,4,0,0,2,0, ,2,0,3,2,4,3,2,3,3,4,5,2,2,3,4,2,4,3,2,4,2,3,4,4,4,2,5,3,1,0,0,1,1,1,0.5,0,0,0,0,1,0,0,1,2,1,3,2,90,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0.285714286,0.875,0.857142857,0.571428571,1,3,2,2,4,1,1,1,1,1,2,2,3,2,2,1,2,2,2,18,8,8,34,0,0,0
76,0,17,1,1,3,3,0,1,3,0,0,1,1,2,3,5,4,1,2,1,3,5,3,2,2,2,3,5,4,5,4,4,3,5,3,3,2,5,2,2,0,0,1,1,1,7,0,0,0,0,1,0,2,2,3,2,6,3,120,1, ,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.142857143,0.571428571,0.875,0.857142857,0.142857143,1,4,2,2,3,4,3,5,3,1,2,1,2,4,5,3,4,4,3,28,16,11,55,1,1,1
77,0,16,1,1,3,1,0,0,0.1,0,1, ,0, , , , , , , , , , , , , ,2,1,5,2,3,3,3, ,3, ,3,3,3,3,0, ,2,1,1,1,0,0,1,0,0,0,0,2,2,2,4,2, ,0,0,1,0, , ,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.285714286,0.571428571,0.375,0,0.142857143,0,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,12,8,37,0,0,0
84,0,17,1,1,4,5,0,1,5,0,2,1,0,1,2,1,2,1,1,1,4,5,3,3,3,1,5,5,1,1,5,1,1,4,4,4,1,5,5,1,1,1,1,1,1,5,0,0,1,0,1,1,1,2,2,2,1,1,45,1, ,1,1,5,20,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.285714286,0.875,0.142857143,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,4,18,0,0,0
85,0,16,1,1,5,3,0,0,5,0,1,1,0,2,2,5,3,1,1,1,5,3,3,3,1,2,2,2,1,3,3,3,2,3,3,3,1,2,2,1,0,0,1,1,1,2,1,0,0,1,0,0,1,1,2,1,0,0,0,1, ,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0.285714286,0.571428571,0.625,1,0.285714286,0,3,1,3,3,5,1,2,1,1,1,1,1,1,1,1,1,1,1,19,6,4,29,0,0,0
86,0,17,1,1,3,3,0,1,4,1,0,1,0,2,3,5,3,2,2,2,4,5,2,2,1,2,2,5,1,5,5,5,1, , , , , , , ,0,0,1,1,1,12,1,0,0,0,0,1,1,2,3,2,7,3,150,1, ,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0.285714286,0.285714286,1,0.571428571,0.285714286,1,1,2,5,1,1,4,1,1,1,1,1,1,1,1,5,5,1,1,12,18,4,34,0,0,0
87,0,17,1,1,3,2,0,1,5,0,1,1,0,2,3,4,2,4,4,3,1,5,3,3,3,4,2,4,1,2,2,1,2,3,2,3,2,3,3,1,1,1,1,1,1,0.5,1,0,0,0,1,0,1,2,2,2,7,2,120,0,0,1,1,4,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857143,0.142857143,1,0,0.142857143,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,8,6,7,21,0,0,0
88,0,17,1,1,3,4,0,1,1,0,2,1,0,4,3,5,3,1,1,1,5,5,2,4,3,4,3,5,3,3,4,4,1,1,5,1,1,5,1,2,0,0,1,1,1,2,1,0,0,0,0,0,2,1,3,1,7,3,120,1,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0.857142857,0.571428571,1,4,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,12,8,4,24,0,0,0
89,1,17,1,1,4,4,0,1,5,0,0,1,0,2,1,3,3,2,3,1,1,5,4,4,2,2,4,5,1,2,4,2,1,3,4,1,2,5,4,2,1,0,1,1,1,3,1,0,0,0,0,0,2,1,3,1,3,1,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0.142857143,0.571428571,0.875,0.857142857,0.428571429,1,2,2,3,3,2,1,2,1,1,1,1,1,1,2,1,2,3,3,18,8,6,32,0,0,0
90,1,16,1,1,4,3,0,1,4,0,0,2,0,1,1,3,2,3,3,1,1,5,3,4,3,3,3,5,1,3,4,2,1,2,5,3,4,5,4,1,0,0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,60,1, ,1,1,2,20,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.142857143,0.571428571,0.875,0,0.428571429,1,2,1,2,1,3,2,1,3,1,2,1,1,1,5,1,5,1,1,16,13,5,34,0,0,0
92,0,17,1,1,4,3,0,0,4,0,0,0,0,1,1,5,2,1,4,1,5,5,1,5,2,2,3,5,2,4,5,3,2,5,4,1,2,5,5,2,0,0,1,1,1,3,1,1,0,0,1,0,1,3,3,3,5,3,90,1,330,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0.285714286,0.428571429,0.875,0.571428571,0.142857143,1,4,3,4,3,4,3,2,1,1,2,1,1,3,4,5,1,3,3,25,14,9,48,1,1,0
93,1,17,1,1,3,3,0,0,5,0,0,1,0,1,1,3,2,3,3,2,1,5,2,4,3,1,5,5,2,3,5,3,2,4,3,1,2,3,5,2,1,1,2,1,1,2,1,1,0,0,1,0,2,2,1,2,3,1,60,1,330,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0.428571429,0.714285714,0.75,0.571428571,0.571428571,1,3,1,1,3,1,1,1,1,1,2,1,2,2,1,3,5,1,2,14,12,6,32,0,0,0
94,0,17,1,1,3,4,0,1,5,1, ,1,0,1,1,4,4,1,3,1,5,5,3,3,3,2,2,5,2,2,1,4,3,5,1,4,1,5, ,2,0,0,1,1,1,3,0,0,1,1,1,0,2, ,2,1,7,2,120,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.285714286,0.428571429,0.75,0.285714286,0.142857143,1,3,1,1,1,1,1,3,1,1,4,1,1,3,4,1,2,1,1,15,7,9,31,0,0,0
95,0,17,1,1,5,3,0,1,7,1,0,0,0,1,1,5,1,1,3,1,5,4,2,3,3,3,1,4,1,3,3,2,1,3,3,1,1,4,4,1,0,0,1,1,1,3,0,0,0,0,1,0,0,1,2,1,3,2,45,1,750,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0.428571429,0.285714286,0.625,0.428571429,0.571428571,1,3,2,4,1,3,2,3,2,1,3,1,1,1,1,3,4,1,1,17,14,6,37,0,0,0
96,1,17,1,1,5,3,0,1,5,0,0,2,0,1,1,2,2,3,2,4,1,5,3,3,2,1,1,5,1,1,3,4,1,5,5,1,1,5,3,1,0,0,2,1,1,4,1,0,0,0,1,0,0,1,1,1,2,1,45,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.285714286,0.75,0.714285714,0,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,9,7,4,20,0,0,0
97,0,17,1,1,3,3,0,1,6,0,0,1,0,1,2,5,3,3,4,3,5,5,4,3,3,2,1,5,1,4,5,4,2,5,5,1,1,4,4,2,0,0,1,1,1,1.5,1,0,1,0,1,0,1,2,2,2,7,3,110,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0.571428571,0.428571429,1,0.285714286,0.571428571,1,3,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,2,1,10,7,7,24,0,0,0
98,0,17,1,1,3,3,0,1,7,0,1,1,1,1,1,5,1,1,3,2,5,5,2,3,1,1,4,5,2,3,3,3,1,4,4,2,1,4,3,1,0,0,1,1,1,5,0,0,0,0,1,0,1,2,2,2,6,3,120,1, ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.285714286,1,0.857142857,0,1,4,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,12,8,4,24,0,0,0
99,0,17,1,1,4,3,0,1,10,0,2,1,0,1, ,3,2,3,3,2,5,5,1,2,3,3,4,5,1,3,5,5,3,4,4,4,3,5,5,2,0,0,0, ,1,3,1,1,1,1,1,1,1, ,3, ,7,3,120,1, ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.142857143,0.75,0.857142857,0,0,3,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,12,7,5,24,0,0,0
100,0,17,1,1,5,3,0,1,2,0,2,0,1,1,1,4,4,1,2,1,5,4,3,2,2,1,3,5,3,2,4,2,1,3,4,2,1,4,3,3,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,3,2,60,1, ,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.285714286,0.857142857,0.5,0.428571429,0.285714286,0,2,4,2,1,3,2,5,2,4,1,4,2,2,3,4,3,2,4,22,19,9,50,1,1,1
101,1,17,1,1,5,5,0,1,5,0,0,2,0,1,1,3,1,1,1,1,1,5,3,3,2,1,1,5,2,1,3,4,1,1,1,1,1,5,3,1,0,0,1,1,1,3,0,0,0,0,1,0,1,1,2,1,2,1,15,1, ,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0.285714286,0.857142857,0.75,0.714285714,0.571428571,0,4,2,4,2,2,2,4,1,3,2,3,3,3,3,3,3,2,4,26,14,10,50,1,1,1
102,0,17,1,1,4,4,0,0,7,0,0,1,0,1,2,5,3,2,3,3,5,4,2,1,2,4,4,4,2,1,3,2,1,1,3,3,1,3,4,2,0,0,2,1,1,4,1,0,0,0,0,0,1,1,3,1,4,2,130,1, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.142857143,0.285714286,0.375,0.142857143,0.571428571,0,3,2,4,3,3,4,2,3,4,2,2,3,3,2,3,4,3,2,22,20,10,52,1,1,1
103,0,17,1,1,4,3,0,1,8,0,0,1,0,1,1,4,2,2,2,2,5,2,2,2,2,2,1,3,1,1,1,1,1,2,4,4,2,4,3,2,0,0,1,0,1,1,1,0,0,0,0,0, , , , ,5,3,120,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0.142857143,0.571428571,0.375,0.285714286,0.571428571,0,3,2,3,2,3,3,2,3,3,4,3,2,5,3,3,4,3,1,19,18,15,52,1,1,1
104,0,17,1,1,5,3,0,1,6,0,2,2,1,1,1,5,3,1,5,5,2,5,5,4,5,5,1,3,1,1,3,2,3,1,5,4,3,4,4,4,0,0,2,0,1,0,0,0,0,0,0,0, ,1,1,2,3,1,60,1,330,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0.714285714,0.571428571,0.625,0.285714286,0.714285714,0, , , , , , , , , , , , , , , , , , , , , , , , , 
